price,area,level,market,building,num_of_rooms,city,district,price_per_m2
240000.0,35.76,0,Wtórny,Blok,2 pokoje,Zamość,-,6711.0
243500.0,45.0,4,Wtórny,Blok,2 pokoje,Zamość,-,5411.0
360000.0,50.0,2,Wtórny,Blok,2 pokoje,Zamość,-,7200.0
350000.0,50.9,0,Wtórny,Blok,2 pokoje,Zamość,-,6876.0
449000.0,48.47,10,Wtórny,Blok,2 pokoje,Zamość,-,9263.0
245000.0,33.0,1,Wtórny,Blok,1 pokój,Zamość,-,7424.0
425000.0,63.0,3,Wtórny,Blok,3 pokoje,Zamość,-,6746.0
305000.0,48.7,2,Wtórny,Blok,2 pokoje,Zamość,-,6263.0
374400.0,46.8,0,Pierwotny,Blok,3 pokoje,Zamość,-,8000.0
480558.0,61.61,1,Pierwotny,Blok,3 pokoje,Zamość,-,7800.0
376000.0,62.8,3,Wtórny,Blok,3 pokoje,Zamość,-,5987.0
520000.0,62.98,2,Wtórny,Blok,3 pokoje,Zamość,-,8257.0
459000.0,56.0,3,Wtórny,Blok,3 pokoje,Zamość,-,8196.0
415000.0,46.0,0,Wtórny,Blok,2 pokoje,Zamość,-,9022.0
390000.0,60.0,3,Wtórny,Blok,3 pokoje,Zamość,-,6500.0
320000.0,45.0,2,Wtórny,Blok,3 pokoje,Zamość,-,7111.0
350000.0,46.76,4,Wtórny,Blok,3 pokoje,Zamość,-,7485.0
350000.0,57.57,2,Wtórny,Blok,3 pokoje,Zamość,-,6080.0
269000.0,34.0,3,Wtórny,Blok,2 pokoje,Zamość,-,7912.0
380000.0,65.34,3,Wtórny,Blok,3 pokoje,Zamość,-,5816.0
435000.0,56.0,3,Wtórny,Blok,2 pokoje,Zamość,-,7768.0
369000.0,46.77,3,Pierwotny,Blok,2 pokoje,Zamość,-,7890.0
310000.0,52.0,2,Wtórny,Blok,2 pokoje,Zamość,-,5962.0
435000.0,56.8,0,Wtórny,Blok,3 pokoje,Zamość,-,7658.0
479000.0,37.0,1,Wtórny,Blok,2 pokoje,Legionowo,-,12946.0
620000.0,63.5,3,Wtórny,Blok,4 i więcej,Legionowo,-,9764.0
480000.0,42.2,4,Wtórny,Blok,2 pokoje,Legionowo,-,11374.0
622000.0,53.65,0,Wtórny,Pozostałe,2 pokoje,Legionowo,-,11594.0
520000.0,37.96,0,Wtórny,Kamienica,1 pokój,Legionowo,-,13699.0
660000.0,52.9,3,Wtórny,Blok,3 pokoje,Legionowo,-,12476.0
499999.0,36.2,3,Wtórny,Blok,2 pokoje,Legionowo,-,13812.0
385000.0,31.0,9,Wtórny,Blok,1 pokój,Legionowo,-,12419.0
629000.0,111.07,1,Pierwotny,Apartamentowiec,3 pokoje,Legionowo,-,5663.0
540000.0,43.0,7,Wtórny,Blok,2 pokoje,Legionowo,-,12558.0
680000.0,74.5,4,Wtórny,Blok,3 pokoje,Legionowo,-,9128.0
1490000.0,65.0,3,Wtórny,Apartamentowiec,3 pokoje,Sopot, Dolny Sopot,22923.0
2100000.0,70.0,2,Wtórny,Apartamentowiec,3 pokoje,Sopot, Dolny Sopot,30000.0
850000.0,61.98,2,Wtórny,Blok,2 pokoje,Sopot, Górny Sopot,13714.0
1100000.0,68.0,6,Wtórny,Blok,4 i więcej,Sopot, Górny Sopot,16176.0
709000.0,41.0,2,Wtórny,Kamienica,2 pokoje,Sopot, Centrum,17293.0
630000.0,42.0,0,Wtórny,Blok,2 pokoje,Sopot, Dolny Sopot,15000.0
550000.0,34.0,1,Wtórny,Blok,2 pokoje,Sopot, Górny Sopot,16176.0
389000.0,17.0,7,Wtórny,Blok,1 pokój,Sopot, Centrum,22882.0
1050000.0,52.0,1,Wtórny,Blok,2 pokoje,Sopot, Dolny Sopot,20192.0
825000.0,47.0,0,Wtórny,Blok,3 pokoje,Sopot, Górny Sopot,17553.0
699000.0,46.0,0,Wtórny,Blok,3 pokoje,Sopot, Górny Sopot,15196.0
698000.0,55.0,1,Wtórny,Kamienica,2 pokoje,Sopot, Dolny Sopot,12691.0
430000.0,21.5,3,Wtórny,Kamienica,1 pokój,Sopot, Górny Sopot,20000.0
590000.0,38.0,4,Wtórny,Blok,2 pokoje,Sopot, Górny Sopot,15526.0
799000.0,64.0,4,Wtórny,Blok,4 i więcej,Sopot, Centrum,12484.0
449000.0,18.0,5,Wtórny,Blok,1 pokój,Sopot, Centrum,24944.0
359900.0,17.0,4,Wtórny,Blok,1 pokój,Sopot, Górny Sopot,21171.0
1749000.0,150.0,4,Wtórny,Kamienica,4 i więcej,Sopot, Centrum,11660.0
800000.0,74.0,0,Wtórny,Blok,4 i więcej,Opole,-,10811.0
410000.0,47.4,0,Wtórny,Blok,2 pokoje,Opole,-,8650.0
339000.0,42.5,>10,Wtórny,Blok,2 pokoje,Opole,-,7976.0
485000.0,38.0,1,Wtórny,Apartamentowiec,2 pokoje,Opole,-,12763.0
479000.0,61.97,3,Wtórny,Kamienica,3 pokoje,Opole,-,7730.0
300000.0,33.0,0,Wtórny,Kamienica,1 pokój,Opole,-,9091.0
420000.0,53.2,3,Wtórny,Blok,2 pokoje,Opole,-,7895.0
444800.0,40.0,0,Wtórny,Kamienica,2 pokoje,Opole,-,11120.0
490000.0,50.0,0,Wtórny,Kamienica,2 pokoje,Opole,-,9800.0
499000.0,59.0,3,Wtórny,Blok,3 pokoje,Opole,-,8458.0
430000.0,37.86,2,Pierwotny,Apartamentowiec,2 pokoje,Opole,-,11358.0
309000.0,36.0,1,Wtórny,Blok,1 pokój,Opole,-,8583.0
415000.0,57.0,2,Wtórny,Kamienica,2 pokoje,Opole,-,7281.0
577000.0,85.0,1,Wtórny,Kamienica,3 pokoje,Opole,-,6788.0
650000.0,88.79,1,Pierwotny,Pozostałe,3 pokoje,Opole,-,7321.0
949000.0,91.0,0,Wtórny,Kamienica,3 pokoje,Opole,-,10429.0
510000.0,49.18,9,Wtórny,Blok,2 pokoje,Opole,-,10370.0
579000.0,85.0,0,Wtórny,Pozostałe,4 i więcej,Opole,-,6812.0
259999.0,16.47,0,Wtórny,Kamienica,1 pokój,Opole,-,15786.0
679000.0,88.0,0,Wtórny,Pozostałe,4 i więcej,Opole,-,7716.0
895000.0,104.3,0,Wtórny,Kamienica,3 pokoje,Opole,-,8581.0
649000.0,58.17,1,Wtórny,Kamienica,3 pokoje,Opole,-,11157.0
500000.0,88.06,2,Wtórny,Kamienica,4 i więcej,Opole,-,5678.0
393000.0,57.1,3,Wtórny,Kamienica,3 pokoje,Opole,-,6883.0
360000.0,47.4,3,Wtórny,Kamienica,3 pokoje,Opole,-,7595.0
495000.0,51.0,4,Wtórny,Blok,3 pokoje,Opole,-,9706.0
429000.0,48.0,6,Wtórny,Blok,3 pokoje,Opole,-,8938.0
437000.0,39.0,2,Pierwotny,Apartamentowiec,2 pokoje,Opole,-,11205.0
399000.0,39.0,0,Wtórny,Blok,2 pokoje,Opole,-,10231.0
499000.0,48.0,3,Pierwotny,Apartamentowiec,2 pokoje,Opole,-,10396.0
499000.0,62.0,0,Wtórny,Blok,3 pokoje,Opole,-,8048.0
335000.0,32.89,0,Wtórny,Blok,2 pokoje,Opole,-,10185.0
375000.0,40.0,3,Wtórny,Kamienica,2 pokoje,Opole,-,9375.0
530000.0,44.6,4,Wtórny,Blok,2 pokoje,Opole,-,11883.0
445000.0,48.0,9,Wtórny,Blok,3 pokoje,Opole,-,9271.0
639000.0,52.2,1,Wtórny,Apartamentowiec,2 pokoje,Opole,-,12241.0
338000.0,26.0,6,Wtórny,Apartamentowiec,1 pokój,Opole,-,13000.0
510000.0,61.0,4,Wtórny,Blok,3 pokoje,Opole,-,8361.0
565000.0,66.24,0,Wtórny,Pozostałe,2 pokoje,Opole,-,8530.0
430000.0,37.84,2,Pierwotny,Blok,2 pokoje,Opole,-,11364.0
480000.0,47.72,0,Wtórny,Blok,2 pokoje,Opole,-,10059.0
882000.0,63.5,2,Wtórny,Blok,2 pokoje,Opole,-,13890.0
595000.0,49.0,3,Wtórny,Apartamentowiec,2 pokoje,Opole,-,12143.0
720000.0,59.0,0,Wtórny,Blok,3 pokoje,Opole,-,12203.0
359000.0,37.0,1,Wtórny,Blok,2 pokoje,Opole,-,9703.0
400000.0,48.0,3,Wtórny,Kamienica,2 pokoje,Opole,-,8333.0
620000.0,64.3,1,Wtórny,Blok,3 pokoje,Opole,-,9642.0
480000.0,48.0,7,Wtórny,Blok,2 pokoje,Opole,-,10000.0
365000.0,37.9,10,Wtórny,Blok,2 pokoje,Opole,-,9631.0
495000.0,65.8,3,Wtórny,Blok,3 pokoje,Opole,-,7523.0
429000.0,36.35,3,Wtórny,Blok,2 pokoje,Opole,-,11802.0
371000.0,38.0,2,Wtórny,Blok,1 pokój,Opole,-,9763.0
335000.0,28.0,2,Wtórny,Apartamentowiec,1 pokój,Opole,-,11964.0
460000.0,47.0,8,Wtórny,Blok,2 pokoje,Opole,-,9787.0
690000.0,71.0,0,Wtórny,Blok,3 pokoje,Opole,-,9718.0
239000.0,26.5,1,Wtórny,Kamienica,2 pokoje,Opole,-,9019.0
899000.0,99.0,2,Wtórny,Kamienica,3 pokoje,Opole,-,9081.0
370000.0,36.4,3,Wtórny,Blok,2 pokoje,Opole,-,10165.0
735000.0,83.0,2,Wtórny,Kamienica,3 pokoje,Opole,-,8855.0
500000.0,63.0,10,Wtórny,Blok,3 pokoje,Opole,-,7937.0
450000.0,47.5,2,Wtórny,Blok,3 pokoje,Opole,-,9474.0
980000.0,90.0,0,Wtórny,Apartamentowiec,4 i więcej,Opole,-,10889.0
330000.0,33.0,5,Wtórny,Blok,2 pokoje,Olsztyn,-,10000.0
445000.0,48.3,2,Wtórny,Blok,2 pokoje,Olsztyn,-,9213.0
585000.0,65.0,0,Wtórny,Blok,3 pokoje,Olsztyn,-,9000.0
435000.0,59.0,0,Wtórny,Kamienica,3 pokoje,Olsztyn,-,7373.0
675000.0,96.3,4,Wtórny,Blok,4 i więcej,Olsztyn,-,7009.0
330000.0,36.7,4,Wtórny,Blok,2 pokoje,Olsztyn,-,8992.0
360000.0,48.1,1,Wtórny,Blok,3 pokoje,Olsztyn,-,7484.0
350000.0,37.88,4,Wtórny,Blok,2 pokoje,Olsztyn,-,9240.0
355000.0,48.0,1,Wtórny,Blok,3 pokoje,Olsztyn,-,7396.0
297000.0,32.0,4,Wtórny,Blok,2 pokoje,Olsztyn,-,9281.0
389000.0,36.0,1,Wtórny,Blok,2 pokoje,Olsztyn,-,10806.0
329000.0,35.8,4,Wtórny,Kamienica,2 pokoje,Olsztyn,-,9190.0
699000.0,65.0,0,Wtórny,Blok,3 pokoje,Olsztyn,-,10754.0
315000.0,36.0,1,Wtórny,Blok,2 pokoje,Olsztyn,-,8750.0
430000.0,53.2,2,Wtórny,Kamienica,2 pokoje,Olsztyn,-,8083.0
500000.0,47.0,3,Wtórny,Blok,3 pokoje,Olsztyn,-,10638.0
355000.0,40.0,2,Wtórny,Blok,2 pokoje,Olsztyn,-,8875.0
510000.0,49.84,1,Wtórny,Blok,2 pokoje,Olsztyn,-,10233.0
259000.0,23.0,5,Wtórny,Blok,1 pokój,Olsztyn,-,11261.0
899000.0,71.5,2,Wtórny,Apartamentowiec,4 i więcej,Olsztyn,-,12573.0
242000.0,22.0,3,Wtórny,Blok,1 pokój,Olsztyn,-,11000.0
609900.0,61.0,0,Pierwotny,Blok,3 pokoje,Olsztyn,-,9998.0
200000.0,27.0,9,Wtórny,Blok,1 pokój,Olsztyn,-,7407.0
340000.0,37.8,2,Wtórny,Blok,2 pokoje,Olsztyn,-,8995.0
659000.0,57.74,6,Wtórny,Blok,3 pokoje,Olsztyn,-,11413.0
310000.0,33.2,1,Wtórny,Blok,2 pokoje,Olsztyn,-,9337.0
599000.0,63.8,2,Wtórny,Apartamentowiec,3 pokoje,Olsztyn,-,9389.0
385000.0,47.1,0,Wtórny,Blok,2 pokoje,Olsztyn,-,8174.0
428000.0,55.0,2,Wtórny,Kamienica,3 pokoje,Olsztyn,-,7782.0
499000.0,63.0,2,Wtórny,Blok,3 pokoje,Olsztyn,-,7921.0
400000.0,47.0,3,Wtórny,Blok,3 pokoje,Olsztyn,-,8511.0
278000.0,24.0,1,Wtórny,Blok,1 pokój,Olsztyn,-,11583.0
255000.0,25.0,2,Wtórny,Kamienica,1 pokój,Olsztyn,-,10200.0
370000.0,46.0,7,Wtórny,Blok,3 pokoje,Olsztyn,-,8043.0
490000.0,52.6,2,Wtórny,Blok,3 pokoje,Olsztyn,-,9316.0
492000.0,51.44,5,Wtórny,Blok,3 pokoje,Olsztyn,-,9565.0
564000.0,72.2,1,Wtórny,Kamienica,3 pokoje,Olsztyn,-,7812.0
840000.0,93.0,2,Wtórny,Kamienica,3 pokoje,Olsztyn,-,9032.0
598000.0,66.45,2,Wtórny,Blok,3 pokoje,Olsztyn,-,8999.0
230000.0,16.4,0,Wtórny,Blok,1 pokój,Olsztyn,-,14024.0
429000.0,48.3,1,Wtórny,Blok,2 pokoje,Olsztyn,-,8882.0
870000.0,64.0,2,Wtórny,Pozostałe,3 pokoje,Olsztyn,-,13594.0
289000.0,24.0,3,Wtórny,Blok,1 pokój,Olsztyn,-,12042.0
312900.0,29.8,1,Wtórny,Kamienica,1 pokój,Olsztyn,-,10500.0
449000.0,45.1,2,Wtórny,Blok,2 pokoje,Olsztyn,-,9956.0
302100.0,28.77,1,Wtórny,Kamienica,1 pokój,Olsztyn,-,10501.0
435000.0,43.0,5,Wtórny,Blok,2 pokoje,Olsztyn,-,10116.0
345000.0,37.4,4,Wtórny,Blok,2 pokoje,Olsztyn,-,9225.0
409000.0,45.26,0,Wtórny,Blok,2 pokoje,Olsztyn,-,9037.0
399000.0,29.08,2,Wtórny,Blok,1 pokój,Olsztyn,-,13721.0
429000.0,49.28,3,Wtórny,Blok,3 pokoje,Olsztyn,-,8705.0
395000.0,40.5,0,Wtórny,Blok,2 pokoje,Olsztyn,-,9753.0
520000.0,55.0,1,Wtórny,Blok,3 pokoje,Olsztyn,-,9455.0
305000.0,34.4,0,Wtórny,Kamienica,2 pokoje,Olsztyn,-,8866.0
470000.0,50.0,0,Wtórny,Blok,2 pokoje,Olsztyn,-,9400.0
470000.0,58.0,1,Wtórny,Blok,4 i więcej,Olsztyn,-,8103.0
450000.0,48.0,3,Wtórny,Blok,3 pokoje,Olsztyn,-,9375.0
349000.0,48.1,4,Wtórny,Blok,3 pokoje,Olsztyn,-,7256.0
429000.0,59.5,4,Wtórny,Blok,3 pokoje,Olsztyn,-,7210.0
479000.0,48.0,1,Wtórny,Blok,2 pokoje,Olsztyn,-,9979.0
405000.0,75.0,4,Wtórny,Blok,3 pokoje,Olsztyn,-,5400.0
360000.0,42.8,1,Wtórny,Blok,2 pokoje,Olsztyn,-,8411.0
343000.0,39.0,4,Wtórny,Blok,2 pokoje,Olsztyn,-,8795.0
599999.0,64.1,0,Wtórny,Blok,3 pokoje,Olsztyn,-,9360.0
350000.0,48.2,0,Wtórny,Blok,3 pokoje,Olsztyn,-,7261.0
279000.0,33.0,2,Wtórny,Blok,2 pokoje,Olsztyn,-,8455.0
299000.0,35.18,2,Wtórny,Kamienica,3 pokoje,Olsztyn,-,8499.0
659000.0,55.45,3,Wtórny,Blok,3 pokoje,Olsztyn,-,11885.0
274000.0,30.25,0,Wtórny,Kamienica,2 pokoje,Olsztyn,-,9058.0
489000.0,84.0,1,Wtórny,Kamienica,4 i więcej,Olsztyn,-,5821.0
490000.0,54.6,3,Wtórny,Blok,2 pokoje,Olsztyn,-,8974.0
325000.0,30.0,2,Wtórny,Blok,2 pokoje,Olsztyn,-,10833.0
479000.0,60.0,3,Wtórny,Blok,3 pokoje,Olsztyn,-,7983.0
389000.0,38.0,2,Wtórny,Blok,2 pokoje,Olsztyn,-,10237.0
425000.0,48.3,0,Wtórny,Blok,2 pokoje,Olsztyn,-,8799.0
390000.0,48.0,3,Wtórny,Blok,2 pokoje,Olsztyn,-,8125.0
455000.0,40.0,5,Wtórny,Blok,2 pokoje,Olsztyn,-,11375.0
400000.0,34.0,1,Wtórny,Blok,2 pokoje,Olsztyn,-,11765.0
380000.0,38.6,1,Wtórny,Blok,2 pokoje,Olsztyn,-,9845.0
520000.0,59.0,3,Wtórny,Blok,4 i więcej,Olsztyn,-,8814.0
550000.0,56.31,1,Wtórny,Blok,3 pokoje,Olsztyn,-,9767.0
449000.0,28.0,1,Wtórny,Apartamentowiec,2 pokoje,Olsztyn,-,16036.0
370000.0,56.7,3,Wtórny,Blok,4 i więcej,Olsztyn,-,6526.0
522000.0,58.0,3,Wtórny,Blok,3 pokoje,Olsztyn,-,9000.0
720000.0,60.0,2,Wtórny,Blok,3 pokoje,Olsztyn,-,12000.0
690000.0,112.0,1,Wtórny,Blok,4 i więcej,Olsztyn,-,6161.0
490000.0,54.6,3,Wtórny,Blok,2 pokoje,Olsztyn,-,8974.0
355000.0,48.0,2,Wtórny,Blok,2 pokoje,Olsztyn,-,7396.0
285000.0,30.0,1,Wtórny,Kamienica,2 pokoje,Olsztyn,-,9500.0
399000.0,48.0,1,Wtórny,Blok,3 pokoje,Olsztyn,-,8312.0
449000.0,48.4,1,Wtórny,Blok,2 pokoje,Olsztyn,-,9277.0
650000.0,61.3,3,Wtórny,Blok,3 pokoje,Olsztyn,-,10604.0
580000.0,67.0,2,Wtórny,Blok,3 pokoje,Olsztyn,-,8657.0
340000.0,35.0,0,Wtórny,Blok,2 pokoje,Olsztyn,-,9714.0
450000.0,59.5,0,Wtórny,Pozostałe,3 pokoje,Olsztyn,-,7563.0
579000.0,47.0,3,Wtórny,Blok,2 pokoje,Olsztyn,-,12319.0
599000.0,70.0,1,Wtórny,Blok,4 i więcej,Olsztyn,-,8557.0
365000.0,45.6,2,Wtórny,Blok,2 pokoje,Olsztyn,-,8004.0
435000.0,49.89,8,Wtórny,Blok,2 pokoje,Olsztyn,-,8719.0
232000.0,24.0,2,Wtórny,Blok,2 pokoje,Olsztyn,-,9667.0
370000.0,49.6,4,Wtórny,Blok,2 pokoje,Olsztyn,-,7460.0
475000.0,60.6,2,Wtórny,Blok,3 pokoje,Olsztyn,-,7838.0
670000.0,70.48,4,Pierwotny,Blok,4 i więcej,Olsztyn,-,9506.0
369000.0,29.0,1,Wtórny,Blok,2 pokoje,Olsztyn,-,12724.0
443000.0,60.4,3,Wtórny,Blok,3 pokoje,Olsztyn,-,7334.0
280000.0,32.3,6,Pierwotny,Blok,2 pokoje,Olsztyn,-,8669.0
720000.0,88.0,3,Wtórny,Kamienica,3 pokoje,Olsztyn,-,8182.0
1188000.0,72.0,0,Wtórny,Blok,3 pokoje,Olsztyn,-,16500.0
323000.0,38.0,2,Wtórny,Blok,2 pokoje,Olsztyn,-,8500.0
699000.0,57.63,1,Wtórny,Blok,3 pokoje,Olsztyn,-,12129.0
368800.0,36.89,0,Wtórny,Blok,2 pokoje,Olsztyn,-,9997.0
99000.0,20.16,2,Wtórny,Kamienica,1 pokój,Olsztyn,-,4911.0
359000.0,48.0,3,Wtórny,Blok,3 pokoje,Olsztyn,-,7479.0
419000.0,45.1,2,Wtórny,Blok,2 pokoje,Olsztyn,-,9290.0
669000.0,59.0,1,Wtórny,Blok,3 pokoje,Olsztyn,-,11339.0
290000.0,39.42,1,Wtórny,Kamienica,2 pokoje,Olsztyn,-,7357.0
560000.0,53.0,6,Wtórny,Apartamentowiec,3 pokoje,Olsztyn,-,10566.0
699000.0,59.0,2,Wtórny,Kamienica,2 pokoje,Olsztyn,-,11847.0
385000.0,43.9,0,Wtórny,Blok,2 pokoje,Olsztyn,-,8770.0
388000.0,47.1,2,Wtórny,Blok,3 pokoje,Olsztyn,-,8238.0
640000.0,58.42,5,Wtórny,Blok,3 pokoje,Olsztyn,-,10955.0
399000.0,45.6,1,Wtórny,Blok,2 pokoje,Olsztyn,-,8750.0
290000.0,32.3,9,Wtórny,Blok,2 pokoje,Olsztyn,-,8978.0
380000.0,48.2,3,Wtórny,Blok,3 pokoje,Olsztyn,-,7884.0
375000.0,47.9,4,Wtórny,Blok,2 pokoje,Olsztyn,-,7829.0
566000.0,46.19,4,Wtórny,Blok,3 pokoje,Olsztyn,-,12254.0
550000.0,41.54,3,Wtórny,Blok,2 pokoje,Olsztyn,-,13240.0
380000.0,48.0,1,Wtórny,Blok,3 pokoje,Olsztyn,-,7917.0
